record_id,triage_time,date,hour,weekday,month,shift,department,pharmacy_unit,priority,occurrence_type,prescriptions_count,pharmacists_on_shift,triage_time_minutes,triage_sla_minutes,delay_flag,on_time_flag,analysis_completed_flag,delivery_time_minutes,delivery_delay_flag
8461,2025-10-27 08:59:00,2025-10-27,8,Monday,2025-10,Morning,Pronto Socorro,Urgencia,Urgent,Normal Flow,21,3,44,60,0,1,1,35,0
8462,2025-10-27 13:15:00,2025-10-27,13,Monday,2025-10,Afternoon,Pediatria,Satelite A,Routine,High Demand,13,2,36,60,0,1,1,69,0
8463,2025-10-27 09:33:00,2025-10-27,9,Monday,2025-10,Morning,Cirurgica II B,Central,Urgent,High Demand,24,1,57,60,0,1,1,56,0
8464,2025-10-27 07:01:00,2025-10-27,7,Monday,2025-10,Morning,Cirurgica II B,Urgencia,Routine,High Demand,16,3,40,60,0,1,1,40,0
8465,2025-10-27 15:12:00,2025-10-27,15,Monday,2025-10,Afternoon,Clinica Medica A,Urgencia,Stat,High Demand,19,4,42,60,0,1,1,64,0
8466,2025-10-27 14:49:00,2025-10-27,14,Monday,2025-10,Afternoon,Clinica Medica A,Satelite A,Routine,System Delay,9,1,61,60,1,0,1,53,0
8467,2025-10-27 17:56:00,2025-10-27,17,Monday,2025-10,Afternoon,Clinica Medica B,Satelite A,Urgent,Normal Flow,21,3,43,60,0,1,1,73,0
8468,2025-10-28 14:06:00,2025-10-28,14,Tuesday,2025-10,Afternoon,Cirurgica II A,Central,Routine,High Demand,12,2,60,60,0,1,1,97,1
8469,2025-10-28 10:36:00,2025-10-28,10,Tuesday,2025-10,Morning,Cirurgica II A,Satelite B,Urgent,Normal Flow,20,3,52,60,0,1,1,67,0
8470,2025-10-28 18:27:00,2025-10-28,18,Tuesday,2025-10,Night,Maternidade,Satelite A,Urgent,Normal Flow,8,2,29,60,0,1,1,36,0
8471,2025-10-28 09:50:00,2025-10-28,9,Tuesday,2025-10,Morning,Cirurgica II B,Central,Urgent,High Demand,18,2,55,60,0,1,1,73,0
8472,2025-10-28 13:04:00,2025-10-28,13,Tuesday,2025-10,Afternoon,Ortopedia,Satelite A,Routine,Stock Check,23,3,44,60,0,1,1,54,0
8473,2025-10-28 07:18:00,2025-10-28,7,Tuesday,2025-10,Morning,Maternidade,Urgencia,Routine,Normal Flow,12,2,31,60,0,1,1,51,0
8474,2025-10-28 15:30:00,2025-10-28,15,Tuesday,2025-10,Afternoon,Clinica Medica A,Central,Stat,Staff Shortage,30,2,82,60,1,0,1,88,1
8475,2025-10-28 16:21:00,2025-10-28,16,Tuesday,2025-10,Afternoon,Clinica Medica B,Central,Urgent,Stock Check,11,3,45,60,0,1,1,47,0
8476,2025-10-28 12:38:00,2025-10-28,12,Tuesday,2025-10,Afternoon,Oncologia,Satelite B,Routine,Normal Flow,9,2,26,60,0,1,1,36,0
8477,2025-10-28 09:55:00,2025-10-28,9,Tuesday,2025-10,Morning,Clinica Medica A,Central,Routine,Normal Flow,16,2,47,60,0,1,1,75,0
8478,2025-10-28 10:24:00,2025-10-28,10,Tuesday,2025-10,Morning,Pronto Socorro,Satelite A,Routine,System Delay,27,4,64,60,1,0,1,61,0
8479,2025-10-28 16:06:00,2025-10-28,16,Tuesday,2025-10,Afternoon,Maternidade,Central,Routine,Stock Check,7,2,50,60,0,1,1,63,0
8480,2025-10-28 14:25:00,2025-10-28,14,Tuesday,2025-10,Afternoon,Pronto Socorro,Central,Routine,High Demand,22,1,75,60,1,0,1,75,0
8481,2025-10-28 08:28:00,2025-10-28,8,Tuesday,2025-10,Morning,UTI Adulto,Urgencia,Routine,High Demand,22,2,59,60,0,1,1,77,1
8482,2025-10-28 11:28:00,2025-10-28,11,Tuesday,2025-10,Morning,Clinica Medica A,Urgencia,Routine,High Demand,23,2,38,60,0,1,1,42,0
8483,2025-10-28 21:14:00,2025-10-28,21,Tuesday,2025-10,Night,Clinica Medica A,Satelite A,Routine,Normal Flow,9,1,28,60,0,1,1,37,0
8484,2025-10-28 16:55:00,2025-10-28,16,Tuesday,2025-10,Afternoon,UTI Adulto,Central,Routine,High Demand,26,1,75,60,1,0,1,89,1
8485,2025-10-28 16:27:00,2025-10-28,16,Tuesday,2025-10,Afternoon,Cirurgica II B,Central,Urgent,Normal Flow,14,2,46,60,0,1,1,43,0
8486,2025-10-28 14:13:00,2025-10-28,14,Tuesday,2025-10,Afternoon,Cirurgica II B,Central,Routine,High Demand,25,1,80,60,1,0,1,60,0
8487,2025-10-28 11:09:00,2025-10-28,11,Tuesday,2025-10,Morning,Oncologia,Central,Routine,Normal Flow,13,3,27,60,0,1,1,31,0
8488,2025-10-28 08:14:00,2025-10-28,8,Tuesday,2025-10,Morning,Cirurgica II A,Central,Routine,High Demand,22,2,54,60,0,1,1,61,0
8489,2025-10-28 22:57:00,2025-10-28,22,Tuesday,2025-10,Night,Ortopedia,Central,Urgent,High Demand,15,3,43,60,0,1,1,60,0
8490,2025-10-28 07:32:00,2025-10-28,7,Tuesday,2025-10,Morning,Pediatria,Satelite A,Urgent,High Demand,15,3,47,60,0,1,1,71,0
8491,2025-10-28 14:07:00,2025-10-28,14,Tuesday,2025-10,Afternoon,Clinica Medica A,Urgencia,Urgent,Normal Flow,12,2,55,60,0,1,1,52,0
8492,2025-10-28 06:04:00,2025-10-28,6,Tuesday,2025-10,Morning,Pediatria,Satelite A,Routine,Normal Flow,12,2,32,60,0,1,1,56,0
8493,2025-10-28 16:40:00,2025-10-28,16,Tuesday,2025-10,Afternoon,Oncologia,Central,Stat,High Demand,7,3,41,60,0,1,1,65,0
8494,2025-10-28 16:48:00,2025-10-28,16,Tuesday,2025-10,Afternoon,Pediatria,Central,Routine,High Demand,13,2,47,60,0,1,1,48,0
8495,2025-10-28 18:18:00,2025-10-28,18,Tuesday,2025-10,Night,UTI Adulto,Urgencia,Routine,Normal Flow,9,2,33,60,0,1,1,52,0
8496,2025-10-28 15:57:00,2025-10-28,15,Tuesday,2025-10,Afternoon,Clinica Medica B,Urgencia,Routine,High Demand,10,3,36,60,0,1,1,53,0
8497,2025-10-29 10:39:00,2025-10-29,10,Wednesday,2025-10,Morning,Clinica Medica B,Urgencia,Routine,High Demand,9,4,40,60,0,1,1,50,0
8498,2025-10-29 08:58:00,2025-10-29,8,Wednesday,2025-10,Morning,Pronto Socorro,Satelite B,Urgent,Normal Flow,25,3,44,60,0,1,1,50,0
8499,2025-10-29 11:26:00,2025-10-29,11,Wednesday,2025-10,Morning,Clinica Medica B,Satelite B,Routine,High Demand,21,3,64,60,1,0,1,88,1
8500,2025-10-29 13:30:00,2025-10-29,13,Wednesday,2025-10,Afternoon,Clinica Medica A,Satelite B,Routine,High Demand,25,1,73,60,1,0,1,118,1
8501,2025-10-29 17:35:00,2025-10-29,17,Wednesday,2025-10,Afternoon,Cirurgica II A,Urgencia,Urgent,Normal Flow,11,2,36,60,0,1,1,61,0
8502,2025-10-29 11:37:00,2025-10-29,11,Wednesday,2025-10,Morning,Pediatria,Satelite B,Routine,Normal Flow,13,2,37,60,0,1,1,66,0
8503,2025-10-29 10:43:00,2025-10-29,10,Wednesday,2025-10,Morning,Ortopedia,Central,Urgent,Normal Flow,22,2,54,60,0,1,1,64,0
8504,2025-10-29 18:20:00,2025-10-29,18,Wednesday,2025-10,Night,Clinica Medica A,Central,Urgent,Normal Flow,19,2,54,60,0,1,1,77,1
8505,2025-10-29 16:12:00,2025-10-29,16,Wednesday,2025-10,Afternoon,Pediatria,Satelite A,Routine,Normal Flow,7,2,32,60,0,1,1,57,0
8506,2025-10-29 16:15:00,2025-10-29,16,Wednesday,2025-10,Afternoon,Clinica Medica A,Satelite A,Urgent,Stock Check,19,1,70,60,1,0,1,106,1
8507,2025-10-29 15:41:00,2025-10-29,15,Wednesday,2025-10,Afternoon,Clinica Medica A,Satelite B,Routine,High Demand,16,1,71,60,1,0,0,95,1
8508,2025-10-29 16:17:00,2025-10-29,16,Wednesday,2025-10,Afternoon,Pronto Socorro,Central,Routine,Staff Shortage,30,2,60,60,0,1,1,39,0
8509,2025-10-29 18:27:00,2025-10-29,18,Wednesday,2025-10,Night,Clinica Medica B,Satelite A,Routine,Normal Flow,15,3,30,60,0,1,1,34,0
8510,2025-10-29 16:44:00,2025-10-29,16,Wednesday,2025-10,Afternoon,Cirurgica II A,Urgencia,Urgent,High Demand,27,2,71,60,1,0,1,98,1
8511,2025-10-29 17:36:00,2025-10-29,17,Wednesday,2025-10,Afternoon,Pronto Socorro,Central,Stat,Staff Shortage,24,1,71,60,1,0,1,101,1
8512,2025-10-29 12:50:00,2025-10-29,12,Wednesday,2025-10,Afternoon,Clinica Medica B,Satelite B,Routine,Normal Flow,24,2,49,60,0,1,1,55,0
8513,2025-10-29 10:44:00,2025-10-29,10,Wednesday,2025-10,Morning,Clinica Medica A,Satelite A,Urgent,High Demand,23,3,62,60,1,0,1,90,1
8514,2025-10-29 20:48:00,2025-10-29,20,Wednesday,2025-10,Night,Pronto Socorro,Central,Routine,High Demand,17,3,40,60,0,1,1,63,0
8515,2025-10-29 16:45:00,2025-10-29,16,Wednesday,2025-10,Afternoon,Oncologia,Central,Routine,Staff Shortage,15,1,61,60,1,0,1,76,1
8516,2025-10-29 10:18:00,2025-10-29,10,Wednesday,2025-10,Morning,Pediatria,Satelite B,Routine,Normal Flow,13,2,39,60,0,1,1,40,0
8517,2025-10-29 09:17:00,2025-10-29,9,Wednesday,2025-10,Morning,Ortopedia,Central,Routine,Stock Check,11,1,46,60,0,1,1,73,0
8518,2025-10-29 08:43:00,2025-10-29,8,Wednesday,2025-10,Morning,Clinica Medica A,Central,Urgent,Normal Flow,26,3,42,60,0,1,1,57,0
8519,2025-10-29 09:11:00,2025-10-29,9,Wednesday,2025-10,Morning,Cirurgica II A,Satelite A,Routine,High Demand,13,4,40,60,0,1,1,52,0
8520,2025-10-29 16:17:00,2025-10-29,16,Wednesday,2025-10,Afternoon,Ortopedia,Central,Routine,Normal Flow,9,2,31,60,0,1,1,42,0
8521,2025-10-29 21:22:00,2025-10-29,21,Wednesday,2025-10,Night,Clinica Medica B,Urgencia,Routine,High Demand,24,2,52,60,0,1,1,74,0
8522,2025-10-29 11:40:00,2025-10-29,11,Wednesday,2025-10,Morning,UTI Adulto,Urgencia,Urgent,Normal Flow,12,3,33,60,0,1,1,51,0
8523,2025-10-29 14:11:00,2025-10-29,14,Wednesday,2025-10,Afternoon,Oncologia,Central,Routine,Stock Check,17,3,55,60,0,1,1,50,0
8524,2025-10-29 13:54:00,2025-10-29,13,Wednesday,2025-10,Afternoon,UTI Adulto,Central,Routine,Stock Check,28,3,70,60,1,0,1,78,1
8525,2025-10-30 19:52:00,2025-10-30,19,Thursday,2025-10,Night,Clinica Medica A,Central,Routine,High Demand,13,3,37,60,0,1,1,64,0
8526,2025-10-30 13:37:00,2025-10-30,13,Thursday,2025-10,Afternoon,Pronto Socorro,Satelite B,Urgent,Staff Shortage,36,2,79,60,1,0,1,95,1
8527,2025-10-30 13:35:00,2025-10-30,13,Thursday,2025-10,Afternoon,Cirurgica II A,Urgencia,Urgent,Staff Shortage,28,4,60,60,0,1,1,66,0
8528,2025-10-30 06:20:00,2025-10-30,6,Thursday,2025-10,Morning,Cirurgica II A,Satelite B,Routine,Normal Flow,14,1,35,60,0,1,1,49,0
8529,2025-10-30 11:53:00,2025-10-30,11,Thursday,2025-10,Morning,UTI Adulto,Urgencia,Routine,High Demand,30,2,65,60,1,0,1,60,0
8530,2025-10-30 18:32:00,2025-10-30,18,Thursday,2025-10,Night,Pronto Socorro,Central,Routine,System Delay,34,2,77,60,1,0,1,97,1
8531,2025-10-30 13:34:00,2025-10-30,13,Thursday,2025-10,Afternoon,Cirurgica II B,Central,Urgent,High Demand,11,1,58,60,0,1,1,57,0
8532,2025-10-30 13:39:00,2025-10-30,13,Thursday,2025-10,Afternoon,Pronto Socorro,Central,Urgent,Stock Check,26,2,61,60,1,0,1,75,0
8533,2025-10-30 16:14:00,2025-10-30,16,Thursday,2025-10,Afternoon,UTI Adulto,Central,Routine,High Demand,24,2,41,60,0,1,1,68,0
8534,2025-10-30 10:28:00,2025-10-30,10,Thursday,2025-10,Morning,Pediatria,Central,Urgent,Normal Flow,8,3,21,60,0,1,1,31,0
8535,2025-10-30 15:27:00,2025-10-30,15,Thursday,2025-10,Afternoon,Pronto Socorro,Satelite A,Urgent,High Demand,15,3,47,60,0,1,1,69,0
8536,2025-10-30 18:58:00,2025-10-30,18,Thursday,2025-10,Night,Maternidade,Satelite A,Urgent,Normal Flow,10,1,31,60,0,1,1,44,0
8537,2025-10-30 12:23:00,2025-10-30,12,Thursday,2025-10,Afternoon,Cirurgica II B,Central,Routine,Normal Flow,21,2,39,60,0,1,1,57,0
8538,2025-10-30 14:39:00,2025-10-30,14,Thursday,2025-10,Afternoon,Pediatria,Central,Routine,Normal Flow,16,3,53,60,0,1,1,74,0
8539,2025-10-30 15:42:00,2025-10-30,15,Thursday,2025-10,Afternoon,Pediatria,Central,Routine,Normal Flow,7,2,44,60,0,1,1,88,1
8540,2025-10-30 17:52:00,2025-10-30,17,Thursday,2025-10,Afternoon,Clinica Medica A,Urgencia,Routine,High Demand,12,2,50,60,0,1,1,75,0
8541,2025-10-30 15:59:00,2025-10-30,15,Thursday,2025-10,Afternoon,Pediatria,Satelite A,Urgent,Normal Flow,7,2,42,60,0,1,1,48,0
8542,2025-10-30 09:59:00,2025-10-30,9,Thursday,2025-10,Morning,Clinica Medica B,Satelite A,Routine,Normal Flow,12,4,32,60,0,1,1,51,0
8543,2025-10-30 18:06:00,2025-10-30,18,Thursday,2025-10,Night,Cirurgica II B,Urgencia,Routine,High Demand,17,4,44,60,0,1,1,69,0
8544,2025-10-30 12:30:00,2025-10-30,12,Thursday,2025-10,Afternoon,Clinica Medica A,Satelite A,Routine,Normal Flow,24,1,46,60,0,1,1,75,0
8545,2025-10-30 20:27:00,2025-10-30,20,Thursday,2025-10,Night,Oncologia,Satelite A,Routine,Normal Flow,11,2,36,60,0,1,1,51,0
8546,2025-10-30 14:30:00,2025-10-30,14,Thursday,2025-10,Afternoon,Clinica Medica B,Satelite A,Urgent,Staff Shortage,27,2,77,60,1,0,1,105,1
8547,2025-10-30 16:55:00,2025-10-30,16,Thursday,2025-10,Afternoon,Clinica Medica B,Central,Urgent,High Demand,12,2,46,60,0,1,1,51,0
8548,2025-10-30 08:27:00,2025-10-30,8,Thursday,2025-10,Morning,Ortopedia,Central,Stat,Normal Flow,9,2,33,60,0,1,1,37,0
8549,2025-10-30 10:00:00,2025-10-30,10,Thursday,2025-10,Morning,Pronto Socorro,Central,Routine,Stock Check,35,2,63,60,1,0,1,92,1
8550,2025-10-30 18:07:00,2025-10-30,18,Thursday,2025-10,Night,Oncologia,Urgencia,Routine,Normal Flow,13,3,34,60,0,1,1,49,0
8551,2025-10-31 19:14:00,2025-10-31,19,Friday,2025-10,Night,Pronto Socorro,Satelite B,Urgent,High Demand,33,2,61,60,1,0,1,92,1
8552,2025-10-31 15:22:00,2025-10-31,15,Friday,2025-10,Afternoon,Pronto Socorro,Satelite A,Urgent,High Demand,27,2,84,60,1,0,1,86,1
8553,2025-10-31 19:43:00,2025-10-31,19,Friday,2025-10,Night,Pediatria,Urgencia,Urgent,Normal Flow,9,2,26,60,0,1,1,36,0
8554,2025-10-31 20:50:00,2025-10-31,20,Friday,2025-10,Night,Clinica Medica B,Central,Urgent,High Demand,22,2,44,60,0,1,1,68,0
8555,2025-10-31 08:08:00,2025-10-31,8,Friday,2025-10,Morning,Maternidade,Urgencia,Urgent,Normal Flow,13,1,23,60,0,1,1,19,0
8556,2025-10-31 06:19:00,2025-10-31,6,Friday,2025-10,Morning,Pediatria,Central,Routine,Normal Flow,7,3,28,60,0,1,1,51,0
8557,2025-10-31 07:55:00,2025-10-31,7,Friday,2025-10,Morning,Clinica Medica B,Central,Urgent,Stock Check,24,3,61,60,1,0,1,66,0
8558,2025-10-31 17:27:00,2025-10-31,17,Friday,2025-10,Afternoon,Clinica Medica A,Urgencia,Routine,Normal Flow,11,2,34,60,0,1,1,20,0
8559,2025-10-31 08:43:00,2025-10-31,8,Friday,2025-10,Morning,Cirurgica II B,Central,Urgent,High Demand,26,3,68,60,1,0,1,105,1
8560,2025-10-31 20:35:00,2025-10-31,20,Friday,2025-10,Night,Cirurgica II B,Central,Stat,Normal Flow,17,2,54,60,0,1,1,72,0
8561,2025-10-31 09:10:00,2025-10-31,9,Friday,2025-10,Morning,Pronto Socorro,Urgencia,Stat,High Demand,29,1,59,60,0,1,1,56,0
8562,2025-10-31 10:08:00,2025-10-31,10,Friday,2025-10,Morning,Cirurgica II A,Satelite A,Routine,Normal Flow,16,2,42,60,0,1,1,46,0
8563,2025-10-31 18:52:00,2025-10-31,18,Friday,2025-10,Night,Clinica Medica B,Central,Routine,Normal Flow,21,3,50,60,0,1,1,74,0
8564,2025-10-31 10:54:00,2025-10-31,10,Friday,2025-10,Morning,Clinica Medica A,Central,Routine,Stock Check,24,3,47,60,0,1,1,90,1
8565,2025-10-31 16:01:00,2025-10-31,16,Friday,2025-10,Afternoon,Oncologia,Satelite A,Routine,High Demand,14,2,45,60,0,1,1,72,0
8566,2025-10-31 14:08:00,2025-10-31,14,Friday,2025-10,Afternoon,Pronto Socorro,Satelite B,Routine,High Demand,19,3,68,60,1,0,1,102,1
8567,2025-10-31 06:08:00,2025-10-31,6,Friday,2025-10,Morning,Ortopedia,Central,Stat,Stock Check,26,2,49,60,0,1,1,54,0
8568,2025-10-31 19:43:00,2025-10-31,19,Friday,2025-10,Night,Ortopedia,Central,Routine,High Demand,13,4,54,60,0,1,1,85,1
8569,2025-10-31 13:45:00,2025-10-31,13,Friday,2025-10,Afternoon,Clinica Medica B,Satelite A,Routine,Normal Flow,19,3,35,60,0,1,1,62,0
8570,2025-10-31 13:20:00,2025-10-31,13,Friday,2025-10,Afternoon,Clinica Medica B,Urgencia,Urgent,High Demand,10,2,40,60,0,1,1,60,0
8571,2025-10-31 15:01:00,2025-10-31,15,Friday,2025-10,Afternoon,Cirurgica II B,Central,Urgent,Normal Flow,14,2,44,60,0,1,1,55,0
8572,2025-10-31 16:03:00,2025-10-31,16,Friday,2025-10,Afternoon,Ortopedia,Satelite A,Routine,High Demand,17,3,40,60,0,1,1,27,0
8573,2025-10-31 07:31:00,2025-10-31,7,Friday,2025-10,Morning,Clinica Medica A,Central,Stat,Normal Flow,25,4,48,60,0,1,1,51,0
8574,2025-10-31 14:14:00,2025-10-31,14,Friday,2025-10,Afternoon,Cirurgica II B,Satelite B,Routine,Normal Flow,9,1,27,60,0,1,1,31,0
8575,2025-10-31 11:32:00,2025-10-31,11,Friday,2025-10,Morning,Clinica Medica A,Central,Routine,High Demand,19,1,54,60,0,1,1,67,0
8576,2025-10-31 11:02:00,2025-10-31,11,Friday,2025-10,Morning,Ortopedia,Urgencia,Routine,Normal Flow,12,1,32,60,0,1,1,47,0
8577,2025-10-31 16:37:00,2025-10-31,16,Friday,2025-10,Afternoon,Pronto Socorro,Urgencia,Urgent,Stock Check,20,3,62,60,1,0,1,96,1
8578,2025-10-31 10:50:00,2025-10-31,10,Friday,2025-10,Morning,Cirurgica II A,Urgencia,Urgent,Normal Flow,18,1,44,60,0,1,1,78,1
8579,2025-10-31 14:50:00,2025-10-31,14,Friday,2025-10,Afternoon,UTI Adulto,Central,Routine,High Demand,17,1,79,60,1,0,1,123,1
8580,2025-10-31 13:32:00,2025-10-31,13,Friday,2025-10,Afternoon,UTI Adulto,Central,Routine,Normal Flow,14,2,44,60,0,1,1,73,0
8581,2025-10-31 08:02:00,2025-10-31,8,Friday,2025-10,Morning,Clinica Medica A,Urgencia,Urgent,Normal Flow,9,2,18,60,0,1,1,35,0
8582,2025-10-31 15:05:00,2025-10-31,15,Friday,2025-10,Afternoon,Clinica Medica A,Central,Routine,Staff Shortage,26,3,62,60,1,0,1,70,0
8583,2025-10-31 10:59:00,2025-10-31,10,Friday,2025-10,Morning,Pediatria,Central,Stat,Normal Flow,9,4,45,60,0,1,1,85,1
8584,2025-10-31 06:22:00,2025-10-31,6,Friday,2025-10,Morning,UTI Adulto,Urgencia,Routine,Stock Check,29,1,60,60,0,1,1,83,1
8585,2025-11-01 17:50:00,2025-11-01,17,Saturday,2025-11,Afternoon,Oncologia,Urgencia,Routine,High Demand,17,3,60,60,0,1,1,76,1
8586,2025-11-01 12:31:00,2025-11-01,12,Saturday,2025-11,Afternoon,Clinica Medica B,Urgencia,Urgent,Staff Shortage,31,4,80,60,1,0,1,73,0
8587,2025-11-01 16:08:00,2025-11-01,16,Saturday,2025-11,Afternoon,Pronto Socorro,Central,Urgent,Staff Shortage,15,2,57,60,0,1,1,82,1
8588,2025-11-01 16:06:00,2025-11-01,16,Saturday,2025-11,Afternoon,Cirurgica II B,Central,Urgent,High Demand,23,2,60,60,0,1,1,75,0
8589,2025-11-01 15:24:00,2025-11-01,15,Saturday,2025-11,Afternoon,Clinica Medica B,Central,Routine,High Demand,13,3,52,60,0,1,1,56,0
8590,2025-11-01 10:01:00,2025-11-01,10,Saturday,2025-11,Morning,Maternidade,Satelite A,Stat,Normal Flow,13,1,44,60,0,1,1,34,0
8591,2025-11-01 15:35:00,2025-11-01,15,Saturday,2025-11,Afternoon,Oncologia,Satelite A,Routine,Normal Flow,14,2,41,60,0,1,1,66,0
8592,2025-11-01 06:52:00,2025-11-01,6,Saturday,2025-11,Morning,Pronto Socorro,Central,Routine,High Demand,18,4,47,60,0,1,1,64,0
8593,2025-11-01 08:36:00,2025-11-01,8,Saturday,2025-11,Morning,Clinica Medica B,Central,Routine,Normal Flow,9,2,35,60,0,1,1,47,0
8594,2025-11-01 17:58:00,2025-11-01,17,Saturday,2025-11,Afternoon,Pronto Socorro,Satelite B,Urgent,System Delay,25,1,72,60,1,0,1,61,0
8595,2025-11-01 14:37:00,2025-11-01,14,Saturday,2025-11,Afternoon,Ortopedia,Satelite B,Routine,Normal Flow,7,3,46,60,0,1,1,61,0
8596,2025-11-01 11:33:00,2025-11-01,11,Saturday,2025-11,Morning,Clinica Medica A,Central,Routine,Normal Flow,9,2,26,60,0,1,1,34,0
8597,2025-11-01 16:54:00,2025-11-01,16,Saturday,2025-11,Afternoon,Ortopedia,Central,Routine,High Demand,18,1,80,60,1,0,1,94,1
8598,2025-11-01 14:11:00,2025-11-01,14,Saturday,2025-11,Afternoon,Clinica Medica A,Central,Routine,Stock Check,27,4,55,60,0,1,1,80,1
8599,2025-11-02 15:49:00,2025-11-02,15,Sunday,2025-11,Afternoon,Clinica Medica A,Central,Stat,Staff Shortage,19,2,63,60,1,0,1,80,1
8600,2025-11-02 11:00:00,2025-11-02,11,Sunday,2025-11,Morning,Clinica Medica B,Satelite A,Routine,High Demand,20,3,53,60,0,1,1,50,0
8601,2025-11-02 10:17:00,2025-11-02,10,Sunday,2025-11,Morning,Cirurgica II B,Satelite B,Urgent,High Demand,22,2,51,60,0,1,1,48,0
8602,2025-11-02 16:16:00,2025-11-02,16,Sunday,2025-11,Afternoon,Cirurgica II A,Urgencia,Urgent,Normal Flow,28,4,53,60,0,1,1,47,0
8603,2025-11-02 15:12:00,2025-11-02,15,Sunday,2025-11,Afternoon,Pronto Socorro,Central,Routine,High Demand,17,2,70,60,1,0,1,69,0
8604,2025-11-02 16:32:00,2025-11-02,16,Sunday,2025-11,Afternoon,Cirurgica II A,Urgencia,Urgent,High Demand,21,2,47,60,0,1,1,57,0
8605,2025-11-02 14:06:00,2025-11-02,14,Sunday,2025-11,Afternoon,Cirurgica II B,Central,Routine,High Demand,13,2,46,60,0,1,1,65,0
8606,2025-11-02 14:40:00,2025-11-02,14,Sunday,2025-11,Afternoon,Clinica Medica B,Satelite A,Routine,High Demand,25,4,67,60,1,0,1,89,1
8607,2025-11-02 14:56:00,2025-11-02,14,Sunday,2025-11,Afternoon,Clinica Medica A,Central,Urgent,High Demand,24,2,82,60,1,0,1,99,1
8608,2025-11-02 18:08:00,2025-11-02,18,Sunday,2025-11,Night,Ortopedia,Satelite A,Routine,Normal Flow,11,1,21,60,0,1,1,32,0
8609,2025-11-02 18:49:00,2025-11-02,18,Sunday,2025-11,Night,Oncologia,Central,Routine,Normal Flow,14,2,27,60,0,1,1,40,0
8610,2025-11-02 14:36:00,2025-11-02,14,Sunday,2025-11,Afternoon,Ortopedia,Central,Routine,High Demand,27,2,55,60,0,1,1,84,1
8611,2025-11-02 06:57:00,2025-11-02,6,Sunday,2025-11,Morning,Maternidade,Central,Routine,Normal Flow,8,2,24,60,0,1,1,34,0
8612,2025-11-02 20:35:00,2025-11-02,20,Sunday,2025-11,Night,Cirurgica II A,Urgencia,Urgent,Staff Shortage,17,2,61,60,1,0,1,95,1
8613,2025-11-02 16:36:00,2025-11-02,16,Sunday,2025-11,Afternoon,Clinica Medica A,Satelite B,Urgent,Stock Check,25,1,63,60,1,0,1,75,0
8614,2025-11-02 10:24:00,2025-11-02,10,Sunday,2025-11,Morning,Maternidade,Urgencia,Routine,Normal Flow,9,3,29,60,0,1,1,49,0
8615,2025-11-02 15:07:00,2025-11-02,15,Sunday,2025-11,Afternoon,Cirurgica II B,Urgencia,Urgent,System Delay,22,1,71,60,1,0,1,106,1
8616,2025-11-02 14:37:00,2025-11-02,14,Sunday,2025-11,Afternoon,Cirurgica II B,Urgencia,Routine,High Demand,17,2,47,60,0,1,1,65,0
8617,2025-11-02 20:08:00,2025-11-02,20,Sunday,2025-11,Night,Maternidade,Central,Stat,Normal Flow,9,2,30,60,0,1,1,31,0
8618,2025-11-02 15:07:00,2025-11-02,15,Sunday,2025-11,Afternoon,Cirurgica II B,Central,Routine,Stock Check,20,3,67,60,1,0,1,89,1
8619,2025-11-02 12:00:00,2025-11-02,12,Sunday,2025-11,Afternoon,Cirurgica II B,Satelite A,Urgent,High Demand,25,3,61,60,1,0,1,75,0
8620,2025-11-02 19:16:00,2025-11-02,19,Sunday,2025-11,Night,Ortopedia,Central,Routine,Normal Flow,12,1,30,60,0,1,1,29,0
8621,2025-11-02 12:12:00,2025-11-02,12,Sunday,2025-11,Afternoon,Cirurgica II B,Central,Routine,System Delay,31,2,78,60,1,0,1,111,1
8622,2025-11-02 15:59:00,2025-11-02,15,Sunday,2025-11,Afternoon,Maternidade,Central,Routine,System Delay,12,1,56,60,0,1,1,77,1
8623,2025-11-02 10:51:00,2025-11-02,10,Sunday,2025-11,Morning,Clinica Medica B,Central,Routine,Stock Check,15,4,40,60,0,1,1,59,0
8624,2025-11-02 19:12:00,2025-11-02,19,Sunday,2025-11,Night,Oncologia,Central,Routine,High Demand,15,2,45,60,0,1,1,62,0
8625,2025-11-02 12:59:00,2025-11-02,12,Sunday,2025-11,Afternoon,Clinica Medica B,Urgencia,Urgent,Stock Check,8,3,38,60,0,1,1,76,1
8626,2025-11-02 18:00:00,2025-11-02,18,Sunday,2025-11,Night,Cirurgica II B,Central,Routine,High Demand,19,2,58,60,0,1,1,86,1
8627,2025-11-02 15:20:00,2025-11-02,15,Sunday,2025-11,Afternoon,UTI Adulto,Central,Routine,High Demand,15,2,56,60,0,1,1,65,0
8628,2025-11-02 19:59:00,2025-11-02,19,Sunday,2025-11,Night,UTI Adulto,Satelite A,Routine,High Demand,25,3,59,60,0,1,1,53,0
8629,2025-11-03 20:29:00,2025-11-03,20,Monday,2025-11,Night,Ortopedia,Central,Urgent,Stock Check,20,2,55,60,0,1,1,63,0
8630,2025-11-03 11:56:00,2025-11-03,11,Monday,2025-11,Morning,Clinica Medica A,Urgencia,Stat,Staff Shortage,27,2,57,60,0,1,1,78,1
8631,2025-11-03 12:56:00,2025-11-03,12,Monday,2025-11,Afternoon,Pronto Socorro,Urgencia,Stat,High Demand,22,3,59,60,0,1,1,82,1
